file_size,total_time_taken,average_time_taken
632,22.184982538223267,0.035102820471872256
633,22.378031492233276,0.035352340430068366
634,22.38073992729187,0.03530085162033418
635,22.30870008468628,0.03513181115698626
636,22.45015001296997,0.03529897800781442
637,22.489522695541382,0.03530537314841661
638,22.36022162437439,0.03504736931720124
639,22.57520079612732,0.035328952732593615
640,22.464421033859253,0.03510065786540508
641,22.598491668701172,0.03525505720546205
642,22.674071073532104,0.035317867715782096
643,22.64855694770813,0.03522326119394732
644,22.746483087539673,0.035320625912328686
645,22.77632999420166,0.03531213952589405
646,22.786017656326294,0.035272473152207884
647,22.817574739456177,0.035266730663765344
648,22.7575466632843,0.03511967077667331
649,22.79854106903076,0.03512872275659593
650,22.940249919891357,0.03529269218444824
651,22.989481210708618,0.035314103242255944
652,22.978675365447998,0.035243367124920245
653,23.04422879219055,0.03528978375526884
654,23.046474933624268,0.03523925830829399
655,23.13450026512146,0.03531984773300986
656,23.168123960494995,0.035317262134900905
657,23.242629528045654,0.035376909479521546
658,23.260172605514526,0.03534980639135946
659,23.28614568710327,0.035335577673904814
660,23.352025270462036,0.03538185647039702
661,23.28595805168152,0.03522837829301289
662,23.283814907073975,0.03517192584150147
663,23.169825077056885,0.03494694581758203
664,23.251269817352295,0.03501697261649442
665,23.606156587600708,0.03549797983097851
666,23.572338819503784,0.035393902131387066
667,23.64854860305786,0.035455095356908335
668,23.62233281135559,0.035362773669693995
669,23.63025140762329,0.035321750982994456
670,23.587184190750122,0.035204752523507646
671,23.60752511024475,0.03518260076042437
672,23.839036464691162,0.035474756643885656
673,23.631446838378906,0.035113591141722
674,23.59274458885193,0.03500407209028476
675,23.558540105819702,0.03490154089751067
676,23.740941047668457,0.03511973527761606
677,23.751288890838623,0.03508314459503489
678,23.920122861862183,0.0352804172003867
679,23.876575708389282,0.03516432357642015
680,24.053938150405884,0.03537343845647924
681,23.975648641586304,0.03520653251334259
682,24.0421462059021,0.03525241379164531
683,24.033002614974976,0.035187412320607576
684,23.98672580718994,0.035068312583611025
685,24.119262218475342,0.03521060177879612
686,24.382123708724976,0.03554245438589647
687,24.29894995689392,0.03536965059227645
688,24.130845308303833,0.035073903064395104
689,24.086273670196533,0.03495830721363793
690,24.313101053237915,0.03523637833802597
691,24.396339893341064,0.03530584644477723
692,24.337236881256104,0.035169417458462575
693,24.36440420150757,0.03515787042064584
694,24.447373151779175,0.0352267624665406
695,24.445720434188843,0.035173698466458764
696,24.53412628173828,0.03525018143927914
697,24.515459060668945,0.03517282505117496
698,24.50962805747986,0.03511408031157573
699,24.607025384902954,0.035203183669389064
700,24.614121437072754,0.03516303062438965
701,24.703561067581177,0.03524045801366787
702,24.750688076019287,0.0352573904216799
703,24.781548261642456,0.03525113550731501
704,24.749528884887695,0.03515558080239729
